split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description
supported_single_mode,0,0,behavior_clone_nearest,1,0,0,0.00080,0.22838,0.10762,0.01759,2.48439,0.45473,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,unguided_diffusion_prior,1,0,0,0.00010,0.22093,0.10813,0.01200,2.47321,0.45062,0.00472,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,energy_rerank_unguided,1,0,0,0.00010,0.22091,0.11082,0.01031,2.47300,0.45020,0.00488,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,energy_guided_diffusion,1,0,0,0.00237,0.21929,0.11165,0.04237,2.49141,0.53346,0.00681,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,strong_guided_diffusion,1,0,0,0.00294,0.21876,0.10571,0.01274,2.47049,0.45139,0.00496,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,support_projected_guidance,1,0,0,0.00330,0.22142,0.10658,0.00973,2.46861,0.44921,0.00511,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,mode_diverse_diffusion,1,0,0,0.00010,0.21922,0.10873,0.00985,2.47282,0.44964,0.00494,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,diffusion_cem_hybrid,1,0,0,0.00000,0.21288,0.10565,0.00617,2.45715,0.44570,0.00752,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,chomp_like_optimizer,1,0,0,0.00000,0.21065,0.10318,0.00618,2.44852,0.44397,0.00971,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,cem_trajectory_optimizer,1,0,0,0.00489,0.28110,0.09938,0.02505,2.40215,0.44707,0.61469,0.00331,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,graph_search_planner,1,0,0,0.00088,0.22651,0.10985,0.00831,2.47529,0.44960,0.00531,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.21701,0.10641,0.00647,2.46429,0.44711,0.00588,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,0,grid_oracle,1,0,0,0.00065,0.27655,0.10123,0.00655,2.37534,0.43059,0.61247,0.00324,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,behavior_clone_nearest,1,0,0,0.00076,0.28826,0.10034,0.01248,2.38894,0.43590,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,unguided_diffusion_prior,1,0,0,0.00021,0.29004,0.09989,0.01147,2.38981,0.43522,0.00467,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,energy_rerank_unguided,1,0,0,0.00021,0.28968,0.10192,0.01170,2.38924,0.43430,0.00497,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,energy_guided_diffusion,1,0,0,0.00323,0.28360,0.10115,0.03443,2.39385,0.46600,0.00569,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,strong_guided_diffusion,1,0,0,0.00299,0.28999,0.10067,0.00940,2.38535,0.43395,0.00480,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,support_projected_guidance,1,0,0,0.00260,0.29069,0.10100,0.00794,2.38607,0.43312,0.00491,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,mode_diverse_diffusion,1,0,0,0.00021,0.28932,0.10133,0.01079,2.38993,0.43443,0.00465,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,diffusion_cem_hybrid,1,0,0,0.00000,0.28528,0.09760,0.00618,2.37386,0.43000,0.00749,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,chomp_like_optimizer,1,0,0,0.00000,0.26989,0.09531,0.00564,2.36472,0.42827,0.01048,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,cem_trajectory_optimizer,1,0,0,0.00076,0.28826,0.10034,0.01248,2.38894,0.43590,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,graph_search_planner,1,0,0,0.00048,0.29282,0.10152,0.00646,2.38819,0.43298,0.00491,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28281,0.10029,0.00848,2.38053,0.43158,0.00520,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,1,grid_oracle,1,0,0,0.00060,0.29006,0.10161,0.00758,2.38666,0.43284,0.00478,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,behavior_clone_nearest,1,0,0,0.00032,0.16329,0.10689,0.01536,2.46918,0.45196,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,unguided_diffusion_prior,1,0,0,0.00041,0.17258,0.10710,0.01142,2.46480,0.44908,0.00417,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,energy_rerank_unguided,1,0,0,0.00040,0.17420,0.10734,0.01000,2.46512,0.44847,0.00436,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,energy_guided_diffusion,1,0,0,0.00410,0.16950,0.10392,0.04847,2.47416,0.50723,0.00589,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,strong_guided_diffusion,1,0,0,0.00321,0.17213,0.10448,0.01036,2.46064,0.44842,0.00456,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,support_projected_guidance,1,0,0,0.00304,0.17204,0.10476,0.01031,2.46041,0.44724,0.00452,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,mode_diverse_diffusion,1,0,0,0.00041,0.17402,0.10679,0.01174,2.46486,0.44914,0.00441,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,diffusion_cem_hybrid,1,0,0,0.00000,0.16619,0.10303,0.00641,2.44872,0.44413,0.00643,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,chomp_like_optimizer,1,0,0,0.00000,0.16087,0.10081,0.00612,2.43842,0.44209,0.00995,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,cem_trajectory_optimizer,1,0,0,0.00680,0.26627,0.10152,0.03008,2.37814,0.44525,0.61220,0.00323,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,graph_search_planner,1,0,0,0.00124,0.17277,0.10559,0.00894,2.46219,0.44713,0.00425,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.16829,0.10422,0.00643,2.45562,0.44549,0.00459,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,2,grid_oracle,1,0,0,0.00089,0.27656,0.09958,0.00684,2.37656,0.43083,0.61447,0.00331,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,behavior_clone_nearest,1,0,0,0.00060,0.27844,0.10240,0.01752,2.42668,0.44556,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,unguided_diffusion_prior,1,0,0,0.00062,0.28099,0.10276,0.01321,2.42299,0.44196,0.00301,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,energy_rerank_unguided,1,0,0,0.00062,0.28196,0.10241,0.01171,2.42239,0.44085,0.00325,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,energy_guided_diffusion,1,0,0,0.00450,0.27367,0.10427,0.04285,2.43402,0.50357,0.00492,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,strong_guided_diffusion,1,0,0,0.00248,0.28041,0.10167,0.01009,2.41960,0.44067,0.00315,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,support_projected_guidance,1,0,0,0.00275,0.27939,0.09951,0.00833,2.41904,0.43942,0.00320,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,mode_diverse_diffusion,1,0,0,0.00062,0.28048,0.10569,0.00972,2.42207,0.44069,0.00313,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,diffusion_cem_hybrid,1,0,0,0.00000,0.27075,0.09943,0.00582,2.40753,0.43637,0.00571,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,chomp_like_optimizer,1,0,0,0.00000,0.26921,0.09803,0.00575,2.40180,0.43517,0.00764,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,cem_trajectory_optimizer,1,0,0,0.00419,0.26964,0.10350,0.01279,2.41312,0.44033,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,graph_search_planner,1,0,0,0.00063,0.28143,0.10315,0.00782,2.42477,0.43998,0.00396,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27500,0.10061,0.00599,2.41362,0.43757,0.00371,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,3,grid_oracle,1,0,0,0.00059,0.26992,0.10181,0.00778,2.41129,0.43745,0.61168,0.00321,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,behavior_clone_nearest,1,0,0,0.00062,0.21312,0.10400,0.01888,2.41369,0.44472,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,unguided_diffusion_prior,1,0,0,0.00062,0.24045,0.10086,0.01318,2.41351,0.43957,0.00510,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,energy_rerank_unguided,1,0,0,0.00062,0.23848,0.10267,0.00987,2.41340,0.43883,0.00524,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,energy_guided_diffusion,1,0,0,0.00312,0.23922,0.09969,0.03389,2.41826,0.46670,0.00582,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,strong_guided_diffusion,1,0,0,0.00314,0.23998,0.10000,0.01034,2.41037,0.43874,0.00513,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,support_projected_guidance,1,0,0,0.00300,0.24076,0.10064,0.00926,2.41041,0.43776,0.00518,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,mode_diverse_diffusion,1,0,0,0.00062,0.23822,0.10066,0.01099,2.41316,0.43896,0.00529,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,diffusion_cem_hybrid,1,0,0,0.00000,0.22286,0.09859,0.00664,2.39625,0.43432,0.00822,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,chomp_like_optimizer,1,0,0,0.00000,0.21959,0.09775,0.00551,2.38830,0.43271,0.01046,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,cem_trajectory_optimizer,1,0,0,0.00159,0.21814,0.10070,0.01909,2.41567,0.44262,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,graph_search_planner,1,0,0,0.00030,0.23675,0.10235,0.00734,2.41449,0.43817,0.00521,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23514,0.10057,0.00619,2.40601,0.43615,0.00486,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,4,grid_oracle,1,0,0,0.00143,0.23690,0.10249,0.00794,2.41251,0.43782,0.00562,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,behavior_clone_nearest,1,0,0,0.00083,0.22915,0.10305,0.01731,2.41573,0.44339,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,unguided_diffusion_prior,1,0,0,0.00077,0.23879,0.10348,0.01134,2.40559,0.43838,0.00444,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,energy_rerank_unguided,1,0,0,0.00077,0.23931,0.10126,0.00974,2.40582,0.43727,0.00442,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,energy_guided_diffusion,1,0,0,0.00372,0.23712,0.10134,0.04266,2.41433,0.51696,0.00644,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,strong_guided_diffusion,1,0,0,0.00351,0.23982,0.10104,0.00871,2.40160,0.43676,0.00460,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,support_projected_guidance,1,0,0,0.00297,0.23854,0.10197,0.01129,2.40148,0.43632,0.00476,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,mode_diverse_diffusion,1,0,0,0.00077,0.23906,0.10311,0.01053,2.40576,0.43737,0.00438,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,diffusion_cem_hybrid,1,0,0,0.00000,0.23222,0.09908,0.00621,2.38952,0.43301,0.00716,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,chomp_like_optimizer,1,0,0,0.00000,0.22271,0.09795,0.00590,2.37936,0.43105,0.00949,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,cem_trajectory_optimizer,1,0,0,0.00645,0.24229,0.10262,0.01235,2.40811,0.44204,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,graph_search_planner,1,0,0,0.00091,0.23885,0.10239,0.00751,2.40252,0.43583,0.00515,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23416,0.09996,0.00568,2.39718,0.43447,0.00596,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,5,grid_oracle,1,0,0,0.00079,0.23910,0.10180,0.00815,2.40399,0.43608,0.00506,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,behavior_clone_nearest,1,0,0,0.00029,0.28533,0.10764,0.01867,2.43883,0.44636,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,unguided_diffusion_prior,1,0,0,0.00049,0.29210,0.10425,0.01600,2.43192,0.44322,0.00476,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,energy_rerank_unguided,1,0,0,0.00049,0.29090,0.10641,0.00948,2.43011,0.44229,0.00522,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,energy_guided_diffusion,1,0,0,0.00418,0.28512,0.10403,0.04486,2.45573,0.52296,0.00676,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,strong_guided_diffusion,1,0,0,0.00291,0.29082,0.10302,0.00920,2.42720,0.44162,0.00519,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,support_projected_guidance,1,0,0,0.00340,0.29188,0.10236,0.00806,2.42694,0.44106,0.00497,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,mode_diverse_diffusion,1,0,0,0.00049,0.29269,0.10548,0.01011,2.43051,0.44232,0.00516,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,diffusion_cem_hybrid,1,0,0,0.00000,0.28232,0.10152,0.00604,2.41393,0.43758,0.00629,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,chomp_like_optimizer,1,0,0,0.00000,0.27764,0.09991,0.00589,2.40564,0.43592,0.00902,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,cem_trajectory_optimizer,1,0,0,0.00596,0.27883,0.10420,0.01778,2.43285,0.44607,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,graph_search_planner,1,0,0,0.00035,0.29295,0.10539,0.00702,2.43146,0.44123,0.00489,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28664,0.10358,0.00751,2.42125,0.43912,0.00432,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,6,grid_oracle,1,0,0,0.00078,0.25874,0.10335,0.00723,2.40909,0.43705,0.61508,0.00333,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,behavior_clone_nearest,1,0,0,0.00021,0.31676,0.10369,0.01629,2.39038,0.43787,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,unguided_diffusion_prior,1,0,0,0.00076,0.32624,0.10188,0.01190,2.39041,0.43543,0.00435,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,energy_rerank_unguided,1,0,0,0.00075,0.32653,0.10306,0.01203,2.39012,0.43432,0.00468,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,energy_guided_diffusion,1,0,0,0.00382,0.31688,0.10162,0.05049,2.40951,0.49966,0.00594,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,strong_guided_diffusion,1,0,0,0.00365,0.32556,0.10298,0.01058,2.38563,0.43401,0.00441,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,support_projected_guidance,1,0,0,0.00305,0.32731,0.10128,0.00758,2.38607,0.43311,0.00443,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,mode_diverse_diffusion,1,0,0,0.00076,0.32660,0.10203,0.01000,2.39050,0.43466,0.00457,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,diffusion_cem_hybrid,1,0,0,0.00000,0.30992,0.09780,0.00581,2.37079,0.42948,0.00651,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,chomp_like_optimizer,1,0,0,0.00000,0.31092,0.09876,0.00578,2.36537,0.42839,0.00796,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,cem_trajectory_optimizer,1,0,0,0.00252,0.31909,0.10133,0.01218,2.38942,0.43579,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,graph_search_planner,1,0,0,0.00058,0.32712,0.10261,0.00753,2.38940,0.43331,0.00513,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.30731,0.10023,0.00832,2.37763,0.43106,0.00506,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,7,grid_oracle,1,0,0,0.00024,0.32423,0.10289,0.00703,2.38903,0.43315,0.00447,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,behavior_clone_nearest,1,0,0,0.00054,0.31330,0.10307,0.01875,2.39092,0.43885,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,unguided_diffusion_prior,1,0,0,0.00015,0.32860,0.10177,0.01091,2.38727,0.43400,0.00532,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,energy_rerank_unguided,1,0,0,0.00015,0.32795,0.10152,0.01369,2.38696,0.43382,0.00547,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,energy_guided_diffusion,1,0,0,0.00256,0.32314,0.10333,0.04439,2.40409,0.50050,0.00676,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,strong_guided_diffusion,1,0,0,0.00296,0.32689,0.10057,0.00871,2.38368,0.43327,0.00553,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,support_projected_guidance,1,0,0,0.00256,0.32845,0.10113,0.00759,2.38369,0.43253,0.00528,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,mode_diverse_diffusion,1,0,0,0.00015,0.32862,0.10148,0.00852,2.38686,0.43383,0.00523,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,diffusion_cem_hybrid,1,0,0,0.00000,0.31701,0.09828,0.00597,2.37113,0.42954,0.00698,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,chomp_like_optimizer,1,0,0,0.00000,0.31072,0.09756,0.00546,2.36006,0.42738,0.01047,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,cem_trajectory_optimizer,1,0,0,0.00328,0.31753,0.09935,0.01858,2.38616,0.43824,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,graph_search_planner,1,0,0,0.00032,0.32732,0.10133,0.00788,2.38518,0.43249,0.00535,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,support_aware_energy_bridge_v5,1,0,0,0.00000,0.32458,0.09992,0.00558,2.37977,0.43116,0.00500,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,8,grid_oracle,1,0,0,0.00094,0.32612,0.10224,0.00630,2.38405,0.43223,0.00525,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,behavior_clone_nearest,1,0,0,0.00021,0.19286,0.10758,0.01631,2.46526,0.45288,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,unguided_diffusion_prior,1,0,0,0.00048,0.19545,0.10796,0.01246,2.46039,0.44822,0.00447,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,energy_rerank_unguided,1,0,0,0.00048,0.19607,0.10706,0.01089,2.46086,0.44809,0.00485,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,energy_guided_diffusion,1,0,0,0.00361,0.19205,0.10585,0.03428,2.46459,0.47552,0.00512,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,strong_guided_diffusion,1,0,0,0.00324,0.19318,0.10532,0.01209,2.45643,0.44793,0.00456,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,support_projected_guidance,1,0,0,0.00283,0.19416,0.10614,0.00833,2.45702,0.44664,0.00465,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,mode_diverse_diffusion,1,0,0,0.00048,0.19579,0.10727,0.01099,2.45990,0.44790,0.00451,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,diffusion_cem_hybrid,1,0,0,0.00000,0.18573,0.10493,0.00594,2.44453,0.44332,0.00637,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,chomp_like_optimizer,1,0,0,0.00000,0.17626,0.10244,0.00607,2.43266,0.44104,0.00865,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,cem_trajectory_optimizer,1,0,0,0.01077,0.30974,0.10627,0.01684,2.39895,0.44945,0.60986,0.00315,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,graph_search_planner,1,0,0,0.00085,0.19560,0.10935,0.00884,2.46179,0.44706,0.00489,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19047,0.10614,0.00619,2.45176,0.44475,0.00475,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,9,grid_oracle,1,0,0,0.00119,0.32327,0.10217,0.00795,2.38926,0.43337,0.61302,0.00326,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,behavior_clone_nearest,1,0,0,0.00089,0.23596,0.10240,0.01945,2.43679,0.45049,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,unguided_diffusion_prior,1,0,0,0.00086,0.26195,0.10372,0.01218,2.43247,0.44367,0.00413,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,energy_rerank_unguided,1,0,0,0.00086,0.26128,0.10243,0.01116,2.43239,0.44232,0.00432,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,energy_guided_diffusion,1,0,0,0.00390,0.25173,0.10296,0.05157,2.44575,0.52268,0.00631,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,strong_guided_diffusion,1,0,0,0.00388,0.26096,0.10276,0.01001,2.42822,0.44200,0.00403,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,support_projected_guidance,1,0,0,0.00285,0.26064,0.10101,0.00882,2.42846,0.44129,0.00429,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,mode_diverse_diffusion,1,0,0,0.00086,0.25948,0.10491,0.00979,2.43207,0.44247,0.00409,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,diffusion_cem_hybrid,1,0,0,0.00000,0.24277,0.10009,0.00631,2.41013,0.43694,0.00813,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,chomp_like_optimizer,1,0,0,0.00000,0.23852,0.09769,0.00594,2.40283,0.43544,0.01049,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,cem_trajectory_optimizer,1,0,0,0.00338,0.25048,0.10553,0.01190,2.43057,0.44353,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,graph_search_planner,1,0,0,0.00128,0.26168,0.10309,0.00719,2.43074,0.44107,0.00483,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24321,0.10164,0.00754,2.41523,0.43829,0.00573,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,10,grid_oracle,1,0,0,0.00022,0.24142,0.10074,0.00807,2.40346,0.43599,0.61277,0.00325,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,0,11,behavior_clone_nearest,1,0,0,0.00023,0.23743,0.10257,0.01667,2.40481,0.44301,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,11,unguided_diffusion_prior,1,0,0,0.00052,0.25663,0.10385,0.01144,2.40918,0.43823,0.00504,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,11,energy_rerank_unguided,1,0,0,0.00052,0.25684,0.10357,0.00956,2.40873,0.43795,0.00490,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,0,11,energy_guided_diffusion,1,0,0,0.00327,0.24919,0.10611,0.04283,2.41824,0.48054,0.00596,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
