split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,risk_budget,fixed_risk_success
off_support_corridor,0,4000,energy_rerank_unguided,0,1,0,0.00037,-0.25293,0.10123,0.01233,2.38414,7.04130,0.00434,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,energy_guided_diffusion,0,1,1,0.00238,-0.04726,0.20507,0.12278,2.68375,1.24974,0.05585,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,strong_guided_diffusion,0,0,1,0.00304,0.01797,0.20500,0.11601,2.71950,0.74926,0.06965,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,support_projected_guidance,0,0,1,0.00192,0.01797,0.20500,0.11601,2.72364,0.75608,0.06958,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,mode_diverse_diffusion,1,0,0,0.00414,0.26250,0.11181,0.01255,2.48464,0.45465,0.62097,0.00353,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,diffusion_cem_hybrid,1,0,0,0.00000,0.23235,0.10516,0.00658,2.45488,0.44527,0.61002,0.00315,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,cem_trajectory_optimizer,1,0,0,0.00616,0.24385,0.11197,0.01727,2.49473,0.46127,0.62200,0.00357,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4000,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23941,0.10716,0.00762,2.46154,0.44676,0.61326,0.00326,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,energy_rerank_unguided,0,1,0,0.00077,-0.28563,0.10174,0.01063,2.40772,7.93929,0.00455,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,energy_guided_diffusion,0,1,1,0.00405,-0.08142,0.23223,0.24327,2.79496,1.80591,0.06144,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,strong_guided_diffusion,0,0,1,0.00299,0.01738,0.20500,0.11767,2.80974,0.84189,0.07969,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,support_projected_guidance,0,0,1,0.00176,0.01737,0.20500,0.11768,2.81351,0.85007,0.07992,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,mode_diverse_diffusion,1,0,0,0.00180,0.21638,0.10642,0.01638,2.43081,0.44510,0.61264,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,diffusion_cem_hybrid,1,0,0,0.00000,0.21748,0.10079,0.00660,2.41454,0.43769,0.60699,0.00304,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,cem_trajectory_optimizer,1,0,0,0.00364,0.21450,0.10411,0.02106,2.43099,0.45112,0.61217,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4001,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23125,0.10199,0.00782,2.42553,0.44002,0.61278,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,energy_rerank_unguided,0,1,0,0.00022,-0.28186,0.10685,0.01051,2.44935,6.31370,0.00426,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,energy_guided_diffusion,0,1,1,0.00348,-0.11124,0.29616,0.27837,3.04234,3.29415,0.05275,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,strong_guided_diffusion,0,0,1,0.00315,0.00923,0.20500,0.13855,2.86633,0.95159,0.07882,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,support_projected_guidance,0,0,1,0.00205,0.00937,0.20500,0.14237,2.87155,0.97303,0.08015,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,mode_diverse_diffusion,1,0,0,0.00446,0.27065,0.10340,0.01476,2.39594,0.43773,0.61309,0.00326,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,diffusion_cem_hybrid,1,0,0,0.00000,0.26991,0.09836,0.00572,2.37839,0.43088,0.60756,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,cem_trajectory_optimizer,1,0,0,0.00605,0.27589,0.10358,0.02616,2.39838,0.45311,0.61223,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4002,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27335,0.10031,0.00637,2.38422,0.43209,0.61087,0.00318,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,energy_rerank_unguided,0,1,0,0.00071,-0.24090,0.10158,0.01046,2.39980,5.40661,0.00525,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,energy_guided_diffusion,0,1,1,0.00424,-0.05438,0.21683,0.18393,2.72151,1.38077,0.04960,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,strong_guided_diffusion,0,0,1,0.00345,0.01787,0.20500,0.13297,2.71475,0.80889,0.06305,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,support_projected_guidance,0,0,1,0.00211,0.01785,0.20500,0.13719,2.71720,0.84043,0.06272,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,mode_diverse_diffusion,1,0,0,0.00166,0.26779,0.10203,0.01760,2.43789,0.44615,0.60976,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,diffusion_cem_hybrid,1,0,0,0.00000,0.25484,0.09974,0.00647,2.41830,0.43844,0.60300,0.00291,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,cem_trajectory_optimizer,1,0,0,0.01006,0.26856,0.10252,0.02563,2.44619,0.45816,0.61340,0.00327,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4003,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27114,0.10173,0.00899,2.43167,0.44116,0.60884,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,energy_rerank_unguided,0,1,0,0.00012,-0.31983,0.10609,0.01094,2.44670,8.65075,0.00458,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,energy_guided_diffusion,0,1,1,0.00391,-0.14383,0.35960,0.24961,2.87769,3.58261,0.06087,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,strong_guided_diffusion,0,0,1,0.00221,0.01010,0.20500,0.13990,2.94410,0.96612,0.09827,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,support_projected_guidance,0,0,1,0.00172,0.00483,0.20500,0.14294,2.94707,0.99844,0.09613,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,mode_diverse_diffusion,1,0,0,0.00413,0.27229,0.10350,0.01453,2.40732,0.43959,0.61652,0.00338,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,diffusion_cem_hybrid,1,0,0,0.00000,0.26266,0.09959,0.00615,2.38483,0.43209,0.60940,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,cem_trajectory_optimizer,1,0,0,0.00488,0.26657,0.10093,0.02094,2.39655,0.44363,0.61031,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4004,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25916,0.10094,0.00713,2.38608,0.43263,0.60980,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,energy_rerank_unguided,0,1,0,0.00102,-0.26062,0.10301,0.01506,2.42121,6.21125,0.00436,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,energy_guided_diffusion,0,1,1,0.00293,-0.07222,0.24975,0.25410,2.83942,1.90055,0.05400,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,strong_guided_diffusion,0,0,1,0.00311,0.01669,0.20500,0.13164,2.79029,0.87097,0.06906,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,support_projected_guidance,0,0,1,0.00203,0.01695,0.20500,0.13145,2.79457,0.87496,0.06973,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,mode_diverse_diffusion,1,0,0,0.00118,0.22773,0.10158,0.02598,2.41527,0.44580,0.60820,0.00309,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,diffusion_cem_hybrid,1,0,0,0.00000,0.23234,0.09931,0.00605,2.39760,0.43456,0.60414,0.00295,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,cem_trajectory_optimizer,1,0,0,0.00212,0.23468,0.10404,0.02895,2.43304,0.45704,0.61176,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4005,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24206,0.10044,0.00699,2.40795,0.43667,0.60813,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,energy_rerank_unguided,0,1,0,0.00107,-0.31596,0.10496,0.01040,2.44067,8.24110,0.00499,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,energy_guided_diffusion,0,1,1,0.00310,-0.10220,0.30890,0.23074,2.88570,2.56743,0.06040,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,strong_guided_diffusion,0,0,1,0.00234,0.00963,0.20500,0.12541,2.91028,0.93775,0.09495,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,support_projected_guidance,0,0,1,0.00160,0.01361,0.20500,0.16765,2.91555,1.01308,0.08830,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,mode_diverse_diffusion,1,0,0,0.00513,0.28872,0.10360,0.01313,2.40526,0.44031,0.61387,0.00329,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,diffusion_cem_hybrid,1,0,0,0.00000,0.29564,0.09880,0.00574,2.38743,0.43257,0.60899,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,cem_trajectory_optimizer,1,0,0,0.00478,0.28840,0.10131,0.02835,2.41874,0.45810,0.61440,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4006,support_aware_energy_bridge_v5,1,0,0,0.00000,0.30057,0.09997,0.00696,2.39179,0.43357,0.61071,0.00317,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,energy_rerank_unguided,0,1,0,0.00039,-0.30604,0.10439,0.01190,2.44396,7.95845,0.00485,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,energy_guided_diffusion,0,1,1,0.00307,-0.08808,0.29340,0.26813,2.75629,2.28136,0.06019,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,strong_guided_diffusion,0,0,1,0.00279,0.01197,0.20500,0.12594,2.91568,0.95182,0.08775,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,support_projected_guidance,0,0,1,0.00172,0.00954,0.20500,0.12693,2.91530,0.94001,0.09421,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,mode_diverse_diffusion,1,0,0,0.00316,0.26513,0.09942,0.01300,2.39199,0.43756,0.61227,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,diffusion_cem_hybrid,1,0,0,0.00000,0.26258,0.09668,0.00573,2.37726,0.43069,0.60748,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,cem_trajectory_optimizer,1,0,0,0.00604,0.26083,0.10115,0.02400,2.41340,0.45125,0.61731,0.00341,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,0,4007,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27226,0.09758,0.00658,2.39044,0.43323,0.61255,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,energy_rerank_unguided,0,1,0,0.00013,-0.30970,0.10322,0.01064,2.42805,8.61504,0.00502,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,energy_guided_diffusion,0,1,1,0.00279,-0.07285,0.32799,0.24257,2.71069,2.16034,0.06398,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,strong_guided_diffusion,0,0,1,0.00221,0.01409,0.20500,0.11907,2.88904,0.90638,0.08873,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,support_projected_guidance,0,0,1,0.00208,0.01457,0.20500,0.11862,2.88822,0.90937,0.08951,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,mode_diverse_diffusion,1,0,0,0.00122,0.25038,0.10292,0.01908,2.41095,0.44096,0.61167,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,diffusion_cem_hybrid,1,0,0,0.00000,0.24016,0.09895,0.00620,2.39129,0.43346,0.60542,0.00299,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,cem_trajectory_optimizer,1,0,0,0.00510,0.22433,0.10169,0.02074,2.40670,0.44569,0.60912,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4000,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25020,0.09966,0.00617,2.40044,0.43512,0.60949,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,energy_rerank_unguided,0,1,0,0.00015,-0.32492,0.10975,0.01161,2.45658,8.74902,0.00445,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,energy_guided_diffusion,0,1,1,0.00434,-0.10100,0.37628,0.32284,2.79000,3.39071,0.06286,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,strong_guided_diffusion,0,0,1,0.00225,0.00583,0.20500,0.13910,2.96507,0.98639,0.09946,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,support_projected_guidance,0,0,1,0.00158,0.00527,0.20500,0.14399,2.96770,0.99169,0.09995,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,mode_diverse_diffusion,1,0,0,0.00333,0.27015,0.10362,0.01482,2.40500,0.44061,0.61589,0.00336,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,diffusion_cem_hybrid,1,0,0,0.00000,0.26480,0.10158,0.00579,2.38379,0.43188,0.60954,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,cem_trajectory_optimizer,1,0,0,0.00500,0.27399,0.10400,0.02523,2.40500,0.45194,0.61676,0.00339,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4001,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25767,0.10146,0.00731,2.38110,0.43163,0.60974,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,energy_rerank_unguided,0,1,0,0.00054,-0.30364,0.10603,0.01119,2.45149,7.64752,0.00457,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,energy_guided_diffusion,0,1,1,0.00406,-0.09693,0.31218,0.29324,2.76014,2.53886,0.05774,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,strong_guided_diffusion,0,0,1,0.00234,0.01194,0.20500,0.16312,2.93228,1.00821,0.09016,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,support_projected_guidance,0,0,1,0.00159,0.00520,0.20500,0.16252,2.93497,1.04725,0.09221,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,mode_diverse_diffusion,1,0,0,0.00361,0.26014,0.10033,0.01529,2.38620,0.43669,0.61235,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,diffusion_cem_hybrid,1,0,0,0.00000,0.25010,0.09919,0.00639,2.37502,0.43036,0.60678,0.00304,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,cem_trajectory_optimizer,1,0,0,0.00575,0.26988,0.10334,0.01586,2.39894,0.44336,0.61502,0.00333,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4002,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26243,0.09999,0.00610,2.38263,0.43178,0.61057,0.00317,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,energy_rerank_unguided,0,1,0,0.00042,-0.28637,0.10125,0.01254,2.39694,7.78284,0.00469,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,energy_guided_diffusion,0,1,1,0.00328,-0.05616,0.25423,0.17227,2.71486,1.53394,0.06027,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,strong_guided_diffusion,0,0,1,0.00351,0.01741,0.20500,0.11842,2.79048,0.84520,0.07761,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,support_projected_guidance,0,0,1,0.00166,0.01740,0.20500,0.12058,2.79446,0.85369,0.07770,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,mode_diverse_diffusion,1,0,0,0.00115,0.24625,0.10199,0.01951,2.44655,0.44881,0.61541,0.00334,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,diffusion_cem_hybrid,1,0,0,0.00000,0.23301,0.09967,0.00610,2.42461,0.43961,0.60808,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,cem_trajectory_optimizer,1,0,0,0.00665,0.23813,0.10317,0.02517,2.44475,0.45372,0.61370,0.00328,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4003,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23577,0.10156,0.00662,2.43091,0.44095,0.61009,0.00315,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,energy_rerank_unguided,0,1,0,0.00032,-0.30660,0.10131,0.01171,2.41879,8.47571,0.00549,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,energy_guided_diffusion,0,1,1,0.00350,-0.06651,0.29920,0.23922,2.70026,1.86430,0.06277,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,strong_guided_diffusion,0,0,1,0.00254,0.01504,0.20500,0.12323,2.86651,0.89325,0.08778,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,support_projected_guidance,0,0,1,0.00193,0.01429,0.20500,0.11924,2.87143,0.90217,0.08474,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,mode_diverse_diffusion,1,0,0,0.00370,0.25620,0.10282,0.01766,2.42186,0.44393,0.61182,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,diffusion_cem_hybrid,1,0,0,0.00000,0.25847,0.09962,0.00580,2.40215,0.43536,0.60650,0.00303,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,cem_trajectory_optimizer,1,0,0,0.00159,0.25720,0.10688,0.02250,2.42725,0.45066,0.61343,0.00327,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4004,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26155,0.10060,0.00799,2.40370,0.43612,0.60729,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,energy_rerank_unguided,0,1,0,0.00068,-0.28684,0.10440,0.01370,2.44254,6.69986,0.00532,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,energy_guided_diffusion,0,1,1,0.00322,-0.07837,0.36885,0.36555,2.91089,3.33222,0.05647,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,strong_guided_diffusion,0,0,1,0.00262,0.01085,0.20500,0.13447,2.86579,0.94108,0.07933,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,support_projected_guidance,0,0,1,0.00232,0.01015,0.20500,0.13480,2.87224,0.95019,0.07830,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,mode_diverse_diffusion,1,0,0,0.00482,0.25323,0.10428,0.02293,2.40022,0.44522,0.61156,0.00320,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,diffusion_cem_hybrid,1,0,0,0.00000,0.23658,0.09714,0.00588,2.37497,0.43037,0.60475,0.00297,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,cem_trajectory_optimizer,1,0,0,0.00823,0.25353,0.10090,0.02798,2.41248,0.45794,0.61765,0.00342,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4005,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24308,0.09767,0.00698,2.38560,0.43240,0.60891,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.00,0
off_support_corridor,1,4006,energy_rerank_unguided,0,1,0,0.00056,-0.31857,0.10663,0.00927,2.43200,8.75188,0.00435,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.00,0
